,tweet,label,label_binary
3143,@treybaimbridge @hdez_emmy @IAmAlii1 @Abir_Khusro don't want you to ruin your dreams by thinking you're batman :-),positve,1
3144,Stats for the week have arrived. 1 new follower and NO unfollowers :) via http://t.co/MfsVECw1bW.,positve,1
3145,@thatchamdad very cute! She looks fabulous :),positve,1
3146,@ROBBOsickdog @ClassixOSRS will watch :),positve,1
3147,"Yes, Pearson had that reputation. Does Nikkei have that reputation? Hmmm...ask Michael Woodford. :D @W7VOA @FT",positve,1
3148,Cousins are for life :)❤💜💘💋 #vsco #vscocam #vscoph #vscogood #vscophil #vscocousins #love… https://t.co/JwNwLUp583,positve,1
3149,@BTSPRIME yaap urwelc :)),positve,1
3150,@BhaktisBanter #FlipkartFashionFriday Neon color hot pants :-) ;),positve,1
3151,@vipervillan  haaa you would miss him :-),positve,1
3152,@adam_turner everyone wants parcel and everyone is willing to believe auspost failed to deliver it :),positve,1
3153,Earth 2.0 :)  http://t.co/XqS9UFdwtl,positve,1
3154,Hello :) Get Youth Job Opportunities follow &gt;&gt; @tolajobjobs @norman20015949,positve,1
3155,#openfollow for rp who can speak eng. just retweet :),positve,1
3156,@MrCommodity002 Hi :) You may be interested this blog http://t.co/n3qVcBDNdh,positve,1
3157,Rain is God's way of telling me that it's time for a nap :-) hehe,positve,1
3158,Okay let's start with a little feature today :) Yūjō-Cosplay are cosplayers from Luxembourg who only started... http://t.co/srAoxZxJMr,positve,1
3159,@CursedDid911 :) i have all day tommorow ok chill,positve,1
3160,@MyriadPhoto Thanks for the retweet :),positve,1
3161,@Wolfaro yay more bunnys. :),positve,1
3162,Damn that food was good. :),positve,1
3163,@BhaktisBanter #FlipkartFashionFriday Love This :) http://t.co/TZPmwWhCbb,positve,1
3164,@tayser1989 please I can't sleep till you broadcast I needa laugh a little !:),positve,1
3165,good night :-),positve,1
3166,Stats for the week have arrived. 1 new follower and NO unfollowers :) via http://t.co/x81hxl9RTH.,positve,1
3167,@qistnaa for once i used 'u' :-),positve,1
3168,@ColinHalby Thank you! Can't wait to make the next cover. :),positve,1
3169,@candinam Gals also bend down in one knees to put a men down and bend down in two knees to pleasure a men up to the heaven :),positve,1
3170,@SVInitiative Thank you for your proposal :),positve,1
3171,"@CurvaNordSoul If he scores more than 10 goals, that list will be forgotten. :)",positve,1
3172,@AlexShawESPN Loan back until January :D,positve,1
3173,Add me on Snapchat - HanaButle18 #snapchat #kikhorny #interracial #FaceTime #makeup #music #kikgirl :) http://t.co/sDYs6kx2um,positve,1
3174,"@Powerspell3 @TheVerzarian I care about chu too, you told me once, and I remembered it :)",positve,1
3175,@CellarDoorExp Fingers crossed for you :),positve,1
3176,Yay weekend's here! Happy punting everyone :D #horseracing #horses #betting #horseracingtips http://t.co/YdEFGZgnHw,positve,1
3177,Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/CHp0q7Gv5C.,positve,1
3178,"Yup, some Soulful Goodness :-) guitar/soul featuring Cocoared &amp; @PHIGROA http://t.co/5HV6Sd8uQY #soul #soulful",positve,1
3179,@Cath_Tyldesley @YourStylist It is always good to stand out from the crowd :),positve,1
3180,@seggaeelives salut :),positve,1
3181,"A brief introduction 2 d earliest history of #Indian subcontinent even bfr Mauryas:
http://t.co/NEeqJTkQhy
:) http://t.co/jKTIjQxYoW",positve,1
3182,"My Jordanian number 00962778381838

Whatsapp the same :)",positve,1
3183,"Photoset: tenyai: Ya’ll know you were thinking it… Hee hee :D My first SS month, well, here is day 1 semi... http://t.co/G1uA6N0Ce7",positve,1
3184,"Best ATP players (Wimbledon 2015): Federer, Nadal, Monfils.
Most handsome ATP players: Cilic, Cilic, Cilic. :)",positve,1
3185,@Hanan_nisaS mind to follow back? :),positve,1
3186,@FaZeMeerkatt Thx for the follow :D,positve,1
3187,@drewharley67 @GerardButler You're so right about that! :-),positve,1
3188,@GhalibMK Not sure. Just need to firm stuff up in my diary but will let you know. Potentially August :),positve,1
3189,#FF @Hola_its_Esha  Nyc Girl must follow her :-),positve,1
3190,Chillin with lils :) drawing tails on kittens x https://t.co/5mo2AysfE9,positve,1
3191,@solacehes I'm really nice actually😂😁and thanks :),positve,1
3192,@PKMN_Assassin GARRET!!! ❤ :D,positve,1
3193,Nice one Baz.  So lucky to be working for and with such a wonderful company of people.  :-) https://t.co/InHUY4fkdG,positve,1
3194,Oh be :D,positve,1
3195,Say #hello to @Raptech_Pumps' #LEO XST Series Standard #Centrifugal #Pump :) http://t.co/IzStcUJh3p http://t.co/5wsyAxPaFk,positve,1
3196,@gdicko66 give me an hour and message again will see what the day is looking like once our tips go live on the website. :),positve,1
3197,@Wichita1771 you awake? :p,positve,1
3198,LONG HAIRED MEN MAKE MY WORLD A BETTER PLACE : ),positve,1
3199,"@officialCelebV @classicfilms101 it's really good, and also From Here To Eternity. :)",positve,1
3200,@TaniaArellanoo just doing my job :-),positve,1
3201,Forgive and forget. :),positve,1
3202,Stats for the week have arrived. 1 new follower and NO unfollowers :) via http://t.co/dRArgTzKeh.,positve,1
3203,Love is putting someone else's needs before yours :),positve,1
3204,@TradeboxMedia Thanks. :-),positve,1
3205,Thanks :) @TONELOC101  https://t.co/rdh1X7dih6,positve,1
3206,"Kangin Oppa :)
My #TeenChoice for #ChoiceInternationalArtist is #SuperJunior!",positve,1
3207,"@qqooooooooooo بندر العنزي, Heiyo, visit my website for FREE 50.000 Coins in 8 BALL POOL now! Thanks :D",positve,1
3208,"@BigMammaJosie lil bitch, Heiya, visit my site if u wanna grab a FREE 30.000 8 Ball Pool Coins. Thank you :)",positve,1
3209,"@glitteratichic Our pleasure Kristin, enjoy your flight :)",positve,1
3210,I will fulfil all your fantasies :) 👉 http://t.co/VuC1cI1E0u 👈💗 http://t.co/Ych5wJt7CI,positve,1
3211,@casslovesdrake yes cass I think you should :),positve,1
3212,Happy moments :-) with surajettan kashi and ashwathy...,positve,1
3213,YES MOMMY DOESNT HAVE HER POWER BACK! YESSSS!! :D,positve,1
3214,Refreshing Time with Tirth Brambhatt :D — playing snooker,positve,1
3215,@JackFejer thanks :),positve,1
3216,@bravefrontiergl Glad to see you working so hard im grateful for compensation but honestly playing this game for free is good enough :),positve,1
3217,@agnishaa followback :),positve,1
3218,Talk shit :)),positve,1
3219,"I'm playing Brain Dots : ) #BrainDots
http://t.co/S5Az1nSlHX http://t.co/TS2qrrlzV1",positve,1
3220,Add my KIK - theoper479 #kik #kikgirl #snapchat #hot #pussy #premiostumundo #kikkomansabor :) http://t.co/PwGCXr3bhD,positve,1
3221,Good night everyone!! : ) https://t.co/yhIOXEl7fe,positve,1
3222,"@IMKellyHoppen Actually, I would beg to differ on that one. Sometimes, less is more. :) #philosophical",positve,1
3223,"""i'll be different when i get back""
wow i can't wait for hannibal to ruin will again :)))))",positve,1
3224,"Hi BAM ! @BarsAndMelody 
Can you follow my bestfriend @969Horan696 ? 
She loves you a lot :) 
See you in Warsaw &lt;3 
Love you &lt;3 x5",positve,1
3225,"Bring your graphic design and web design skills to the next level :)
Learn more:... http://t.co/2HIE5tcv2P",positve,1
3226,"Join us for See, make do! every Wed, Thurs &amp; Fri in July &amp; Aug (excl 12 Aug) Free crafts &amp; we'll do the tidying up :) http://t.co/DzylIYhhRG",positve,1
3227,#ff to our new members! @BaileyWalshLLP @backuptech @TheLondonDeliCo :),positve,1
3228,@martin_7a can I play? I'm eating a raw weenie :),positve,1
3229,@ChristabellaTr2 My world name is annoyingbaby and i probably come to ur world :),positve,1
3230,@CareerBreakSite thanks for the mention! Honored to be included there among some great blogs :) Have a great weekend! Sharing now X,positve,1
3231,"Same :)
https://t.co/JA8FUggJwT",positve,1
3232,@MammaRajSays thanks for the tweet about my post! :),positve,1
3233,Little Man and I have just watched the weather forecast. We are having a lazy cosy day today for the first day of the holidays! :),positve,1
3234,"Client_amends_edit_5_final_final_final.pdf

That! :)

#morning",positve,1
3235,"Exactly! :) Mauliate, ito!  https://t.co/er8j0LHkiM",positve,1
3236,@BurakKrp Hello :-) If you are walking in the city install our application ZonzoFox clicking this link http://t.co/G2ixonCqoT. It's free ;-),positve,1
3237,Yes to Fridays. :) https://t.co/kpRWLSoeRD,positve,1
3238,@riiiyyaaaaa oKKay :)),positve,1
3239,@effleurxge knock knock! this is soloist's ryu saera : ) a verify would be nice? ++pinkeu,positve,1
3240,ANGRY GRANDPA PLAYS MINECRAFT (ANIMATION) #Minecraft http://t.co/GpGpQV2TTo ← Click Aqui :D http://t.co/HphRTT6IQZ,positve,1
3241,"[Screencaps] JongHyun &amp; SeungYeon com CNBLUE - MBC WGM.

#Pri ;) :)",positve,1
3242,ANGRY GRANDPA PLAYS MINECRAFT (ANIMATION) #Minecraft http://t.co/2lqMgmagKr ← Click Aqui :D http://t.co/j2UaGkU9T4,positve,1
3243,ANGRY GRANDPA PLAYS MINECRAFT (ANIMATION) #Minecraft http://t.co/RYHE6sKiJ2 ← Click Aqui :D http://t.co/pVzUoAaPIO,positve,1
3244,"@Taitamco Oh, that MASA :-) got you! BTW, Entrepreneurship empowered you?",positve,1
3245,Must get ready for that trip to the Limpopo :),positve,1
3246,@EllieVond @SkeletonSweets @Justin_Naito @justcallmerizzo One of these days I think I would love to meet you in person. :),positve,1
3247,The best thing about driving long distance is listening to the radio :),positve,1
3248,Excited for the second picts!! :))))),positve,1
3249,MY snapchat : NoraPowel19 #snapchat #hornykik #teen #booty #photooftheday #music #livesex :) http://t.co/cpnxELviXs,positve,1
3250,@EHousein nope :) Emirates air line i http://t.co/xVLbWyCN19,positve,1
3251,"i walked out of the fruit shop with LOTS of pumpkins and a guy smiled at me because it looked pretty funny, but doesn't matter, it works :)",positve,1
3252,@techin2b Thanks for the retweet my friends :),positve,1
3253,Stats for the day have arrived. 1 new follower and NO unfollowers :) via http://t.co/NctwyoltIQ.,positve,1
3254,How To Get Free Gold In W.O.T.!!! – (No Download) World of Tanks – Easy http://t.co/Cz4OE19ynN ← Click Aqui :D http://t.co/aJURbpDfTq,positve,1
3255,@ReetAwwsum Great! Did you reserve for Windows 10? :) ^MM,positve,1
3256,How To Get Free Gold In W.O.T.!!! – (No Download) World of Tanks – Easy http://t.co/YC2GbYRCTx ← Click Aqui :D http://t.co/CTuUvDILxr,positve,1
3257,How To Get Free Gold In W.O.T.!!! – (No Download) World of Tanks – Easy http://t.co/NrGOZ7DQgu ← Click Aqui :D http://t.co/J6ISDHFyWP,positve,1
3258,@bridgetminamore did it thrice :),positve,1
3259,@PersonnelPlace @AnneFaramus @salisbury_wilts @JBSCompanyStore @BartercardSB @SarumStThomas Have a good weekend :-),positve,1
3260,@justinbieber :) back at ya,positve,1
3261,@TheBitBlock I am officially a patron now! I love your work and I'm looking forward to see all the extra content! :) http://t.co/UnaUkLbfRY,positve,1
3262,Coffee and book before I venture outside :) #holiday #coffee #reading #deathcure https://t.co/zqD404DDuU,positve,1
3263,@graphic_foodie that one at the bottom looks like a boob :),positve,1
3264,@ghostfinder no worries :) I don't blame you haha! X,positve,1
3265,Celebrate end of work week!:) Invite your friends to dine here and experience the modern Korean House… https://t.co/ul8fcuREuu,positve,1
3266,@LA_Weatherly It's one of the absolute best bits of my job! And thanks for letting me grill you about your writing process :),positve,1
3267,@ARealSnake Like where? :D,positve,1
3268,"@gus33000 but Disk Management is same since NT4 iirc :D
Also, what UX refinements were in zdps?",positve,1
3269,@1DCrazen no its okay i didnt mind everyone has their opinions :) anyway we're talking first time,positve,1
3270,"Do it for great justice, and also text adventures! :D https://t.co/HxV8GFvqHD",positve,1
3271,@PsychoIogicall Keep trying - you will get there :),positve,1
3272,It's always nice to get an invite :),positve,1
3273,@ChrisPeyPataah awwww thank you daw tine. :) BTW I HEARD SA GENSAN KA???? I MISS YOU YOU KNOW,positve,1
3274,"""@yettygeers: dont give up and know that better days are coming :-) http://t.co/ZqpwgCmw0b""",positve,1
3275,Just ordered some more Frightlings undead plushes and cushions :D.  Hopefully they'll be here soon xxxxxx,positve,1
3276,NBA 2K15 MyPark – The Chronicles of Gryph: Volume 3 http://t.co/8fpTsU6SqR ← Click Aqui :D http://t.co/GeKB3pLNUZ,positve,1
3277,I'm gonna buy you~ :) http://t.co/GlcLGTVe0U,positve,1
3278,"@shaz_england  re download Twitter on phone, had to do it a few times myself :-)",positve,1
3279,i'm here for a reason ok : ),positve,1
3280,@w_illiam_tan We will try to come to a decision that is favorable for both sides. :),positve,1
3281,NBA 2K15 MyPark – The Chronicles of Gryph: Volume 3 http://t.co/bosrrkB3JU ← Click Aqui :D http://t.co/7kqgZXtdGG,positve,1
3282,NBA 2K15 MyPark – The Chronicles of Gryph: Volume 3 http://t.co/120nsFCS8b ← Click Aqui :D http://t.co/soMkoKRGIa,positve,1
3283,@crustyolddeen I'll do it now! give me a few minutes :),positve,1
3284,@KingCuh happy birthday bro :) have a good one,positve,1
3285,@Rl191459Alex Hey and thank you for following :),positve,1
3286,"Friday mood :) 

(Source: The Ellen Degeneres Show) http://t.co/jAQsiwxxKd",positve,1
3287,"@GrahamTownsend Oh yes, I have some of those shirts. They're nice :) - ROFL @ old mints :D - I'm rocking a sexy Superdry tee right now x",positve,1
3288,And the vacation is not over yet. Berangkaat lagiii :D,positve,1
3289,@HutchinsonDave @Beakmoo @Pani_Bufetowa this has made me very happy :),positve,1
3290,"@HelpRefugeesOZ No worries, fixed :)",positve,1
3291,You give more yet receive less. Ok lng siguro un. Kesa you give more yet receive nothing... :),positve,1
3292,@EscapologistGl An interview day again today? Sending lotsa lotsa good luck :D xx,positve,1
3293,@Barrastinian @chunkymark What if they had a child :D,positve,1
3294,"I hear a lot, see a lot. I just don’t say anything! :)",positve,1
3295,@CyprisJ thank u mistress :),positve,1
3296,"Had my few hours beauty sleep, ready for few hours at Pure Organisation Offices then weekend off :-) Oh and...I... http://t.co/dCNoUH9s5R",positve,1
3297,Good Afternoon :),positve,1
3298,@Random_MrDiddy I know he lives in Australia I was talking to my friend cuz it's like 4am for her but thanks anyway :)),positve,1
3299,"@badams Haha, thanks man. :-) Fingers-crossed I won’t have to delve too deep - just the .htaccess file.",positve,1
3300,@dowsingforsound @alex_elbro @camideasfest @ADFofficial @CambLiveTrust Saw ADF at WOMAD Gran Canaria yrs ago. Best gig ever! Crazy times :),positve,1
3301,@JakeSwope have a nice day at work today and tmrw and after that  :),positve,1
3302,When your twist out is defined as hell and you feel like youve made a break through..... :) #teamnatural,positve,1
3303,@AshDawson147 I will. You too huni :) xx,positve,1
3304,@iCupcake_Mafai Hi! Would you like an @imPastel concert? Let me know your city and country and I'll start working on it! Thanks :),positve,1
3305,"@vtothepowerof2 you're actually going?!? :D yayayayay
It's gonna be my first YT convention too &lt;3",positve,1
3306,Sure mate i will don't worry :D thanks! https://t.co/H5bWUM9S3u,positve,1
3307,Snapchat me : sexyjudy19 #snapchat #kikmeboys #tagsforlikes #pussy #gay #indiemusic #sexo :) http://t.co/rSAOyu7Vzu,positve,1
3308,It's a v nice day. What happened was surreal :),positve,1
3309,"@2015Geetanjali Well done, it's good to get thing out of the way :-))",positve,1
3310,@Mishkapants Thank you :),positve,1
3311,love love love  :),positve,1
3312,@JaneFrankland you bet! Planning a secret baby shower for Chloe! I can say it here because she barely knows what a computer is :D!,positve,1
3313,bday in 6 days :D,positve,1
3314,@DatKidScotty check her youtube link you might like it. @jallossery another person trying to live the dream :),positve,1
3315,"See you in Brighton @thenitinsawhney Last year our wedding anniversary, this year our birthdays. Your timing is impeccable :)",positve,1
3316,i fucking slayed him of :),positve,1
3317,I've been so happy lately :))))),positve,1
3318,I love the nickname babygirl :),positve,1
3319,"!! Quick notice regarding requests. Our DM is now open for people to request moments/ideas for tweets, thank you :) http://t.co/joEpeCsq29",positve,1
3320,"@affan24 hahaha are u serious?
Himmat karain aur moo pay baat karain :)
U won't believe meri debates abu k cousins k sath hotee-my uncles!😂",positve,1
